Tiempo_s,Valor
6.65141099999845,1.27728937728938
6.73229500000179,1.33128205128205
6.81284300000221,1.31919413919414
6.90227400000393,1.37882783882784
6.98190600000322,1.41347985347985
7.06201200000197,3.18315018315018
7.14208300000429,1.48761904761905
7.22245800000429,1.6447619047619
7.30236900000274,2.18871794871795
7.38171299999952,1.33208791208791
7.45949199999869,1.3570695970696
7.55007200000435,1.40542124542125
7.62975900000334,1.43604395604396
7.7102330000028,1.47956043956044
7.79049000000209,1.61091575091575
7.87088400000334,1.65846153846154
7.9502349999994,1.61333333333333
8.03122399999946,1.63589743589744
8.10970899999887,1.87201465201465
8.1895380000025,1.89538461538462
8.27167199999839,1.31758241758242
8.35124100000411,1.33531135531136
8.44486400000006,1.34901098901099
8.51437900000066,1.42153846153846
8.59437600000203,1.50857142857143
8.67417899999768,1.63428571428571
8.75612399999797,1.62058608058608
8.83714599999785,1.42234432234432
8.91647100000083,1.52227106227106
9.00664400000125,1.88813186813187
9.08653199999779,1.71326007326007
9.1667330000028,1.3240293040293
9.24643400000036,1.39736263736264
9.32643900000304,1.38930402930403
9.40986600000411,1.41912087912088
9.48549199999869,1.53355311355311
9.56593600000441,1.45135531135531
9.64504600000381,1.48681318681319
9.73581599999964,1.50615384615385
9.81581300000101,1.84542124542125
9.89516899999976,1.92681318681319
9.97501900000125,1.36271062271062
10.0549790000021,1.37721611721612
10.1350930000022,1.40864468864469
10.2150560000017,1.43523809523809
10.3016420000046,1.49084249084249
10.3796290000007,1.52388278388278
10.4594179999977,1.5174358974359
10.5402150000036,3.19282051282051
10.6211689999998,1.50373626373626
10.7008039999977,1.65846153846154
10.7798819999993,2.13150183150183
10.8730399999991,1.23216117216117
10.9524210000038,1.27245421245421
11.0310649999976,1.34095238095238
11.1106700000018,1.42234432234432
11.1914750000015,1.49084249084249
11.2695790000036,1.55531135531136
11.3496319999993,1.68666666666667
11.4281209999993,1.65201465201465
11.5218840000033,1.77450549450549
11.601814000003,1.65684981684982
11.6818030000031,1.92761904761905
11.7610090000033,2.10813186813187
11.8401719999984,1.44732600732601
11.9200780000016,1.46424908424908
12.0001290000007,1.4392673992674
12.0766510000005,1.41509157509157
12.1548220000044,1.42395604395604
12.2509439999983,1.40380952380952
12.3217060000002,3.1992673992674
12.4016939999983,1.41106227106227
12.4885450000018,1.56739926739927
12.5687850000039,2.15567765567766
12.6487760000005,1.22571428571429
12.7301649999991,1.29501831501831
12.8097550000027,1.2829304029304
12.8904420000017,1.31838827838828
12.9707250000015,1.38769230769231
13.0507990000024,1.46344322344322
13.1297100000009,1.61978021978022
13.2091700000018,1.59076923076923
13.2893570000008,1.57142857142857
13.3697679999992,1.57465201465201
13.4504350000024,1.81882783882784
13.5345179999992,2.01304029304029
13.615199000001,1.35868131868132
13.6951799999997,1.43120879120879
13.7757269999981,1.50776556776557
13.8572899999991,1.64879120879121
13.9461499999985,1.66571428571429
14.0263259999976,1.67538461538462
14.1060300000012,1.66652014652015
14.1859549999982,2.62468864468864
14.2722920000032,1.54805860805861
14.3427370000035,1.63912087912088
14.4316030000001,2.13794871794872
14.5046050000042,1.23860805860806
14.5846099999994,1.20717948717949
14.6651970000044,1.256336996337
14.7461400000006,1.30065934065934
14.8264329999983,1.27003663003663
14.9168320000023,1.33289377289377
14.9965280000046,1.41347985347985
15.0766840000004,3.19846153846154
15.1573229999989,1.44813186813187
15.2373849999979,1.63106227106227
15.3170170000046,2.23223443223443
15.3970680000037,1.30710622710623
15.4843540000021,1.34417582417582
15.5554439999983,1.40622710622711
15.6454430000037,1.45538461538462
15.7267679999992,1.53113553113553
15.8061209999993,1.6592673992674
15.8869409999996,1.72615384615385
15.9671979999989,1.72534798534799
16.047387000002,1.68586080586081
16.1266000000015,1.64717948717949
16.2066270000041,2.02512820512821
16.2874140000045,1.40461538461538
16.3684340000004,1.25391941391941
16.4474230000004,1.3014652014652
16.5408590000048,1.34739926739927
16.6208730000034,1.40783882783883
16.7017049999982,1.47956043956044
16.7796579999998,1.56417582417582
16.8611649999991,1.43282051282051
16.9396740000024,3.18717948717949
17.0157590000033,1.53194139194139
17.0969750000015,1.71728937728938
17.1883409999982,2.23384615384615
17.2647910000011,1.32483516483516
17.340925999999,1.34498168498168
17.4205209999979,1.3756043956044
17.5157080000043,1.40864468864469
17.5920820000023,1.45377289377289
17.6734120000005,1.50615384615385
17.7534919999987,1.60688644688645
17.8310289999992,1.67135531135531
17.9104769999981,1.83413919413919
17.9879509999976,1.60446886446886
18.0798180000037,1.7785347985348
18.1596520000026,2.05978021978022
18.2371710000038,1.32483516483516
18.3176300000027,1.32805860805861
18.396388000004,1.34578754578755
18.4750680000037,1.38688644688645
18.5529699999988,1.47714285714286
18.631873999998,1.476336996337
18.7271850000024,1.603663003663
18.8058660000041,1.52065934065934
18.8860960000008,1.55692307692308
18.9656290000007,1.51582417582418
19.0455729999989,1.81399267399267
19.1252290000021,2.05655677655678
19.2052419999987,1.42153846153846
19.2859140000045,1.42879120879121
19.3650480000004,1.44652014652015
19.4444970000014,1.46827838827839
19.5253669999987,1.54080586080586
19.6041829999983,1.56175824175824
19.7016569999978,1.55692307692308
19.7789560000002,2.86725274725275
19.8590860000029,1.6221978021978
19.9391340000033,1.79545787545788
20.0182780000046,2.24029304029304
20.0985160000026,1.28454212454212
20.1787740000039,1.31113553113553
20.2554289999977,1.36915750915751
20.3350230000019,1.40945054945055
20.4147730000019,1.4392673992674
20.5107910000011,1.52710622710623
20.5871150000021,1.48923076923077
20.6648280000016,1.43443223443223
20.7441230000034,1.50695970695971
20.8227899999991,1.70923076923077
20.9030139999986,1.66571428571429
20.9818200000003,1.22087912087912
21.0629079999998,1.27728937728938
21.1571770000011,1.36754578754579
21.2360439999998,1.45538461538462
21.3169950000048,1.48681318681319
21.3968180000037,1.603663003663
21.4766389999986,1.58029304029304
21.5551909999996,1.52630036630037
21.6344470000044,1.58351648351648
21.7138959999979,1.83333333333333
21.7935879999995,1.95663003663004
21.8740700000003,1.44168498168498
21.9540670000017,1.46586080586081
22.033137000002,1.44893772893773
22.1274460000023,1.48117216117216
22.2074830000028,1.53355311355311
22.287449000001,1.62703296703297
22.3652140000016,1.58754578754579
22.4452260000035,1.57062271062271
22.5253180000037,1.67135531135531
22.6043910000026,1.98564102564103
22.6852129999995,1.72454212454212
22.7642009999976,1.29501831501831
22.8446590000018,1.27406593406593
22.9248969999999,1.27084249084249
23.0177520000041,1.32161172161172
23.0982890000045,1.43040293040293
23.1767110000029,1.42959706959707
23.2545940000042,1.36190476190476
23.3319160000011,1.48923076923077
23.4123680000007,1.83252747252747
23.4925490000024,1.76886446886447
23.5719289999977,1.29824175824176
23.6678700000048,1.3425641025641
23.7475289999992,1.37399267399267
23.827574000001,1.51824175824176
23.9073000000045,1.6552380952381
23.9854680000022,1.64556776556777
24.0626770000011,1.57062271062271
24.1417770000026,1.63186813186813
24.2217560000047,1.88007326007326
24.3037560000047,1.6778021978022
24.3823079999983,1.3240293040293
24.4619069999978,1.28615384615385
24.5525869999975,1.40783882783883
24.6252150000036,1.37641025641026
24.7052730000019,1.63912087912088
24.786425999999,1.64234432234432
24.8757529999986,1.56659340659341
24.9562599999979,1.49648351648352
25.0371090000048,1.78901098901099
25.1174430000037,1.46747252747253
25.195498999998,1.21846153846154
25.2764109999985,1.27648351648352
25.3563220000044,1.35465201465201
25.4368030000031,1.43846153846154
25.5176340000033,1.59641025641026
25.6114020000026,1.71326007326007
25.6811120000035,2.63435897435897
25.7608060000017,1.55047619047619
25.8406340000033,1.82285714285714
25.9203420000002,2.21208791208791
26.0004699999988,1.32886446886447
26.0913280000016,1.35304029304029
26.1714109999985,1.37882783882784
26.2519950000048,1.40945054945055
26.3317639999986,1.49245421245421
26.4099680000022,1.47956043956044
26.4872670000046,3.18879120879121
26.5820769999996,1.47230769230769
26.6622960000038,1.67860805860806
26.7418990000039,2.21772893772894
26.8220600000024,1.22249084249084
26.9018420000002,1.25391941391941
26.9829329999983,1.30710622710623
27.0635080000013,1.39978021978022
27.1418420000002,1.47391941391941
27.2215399999991,1.53677655677656
27.3015799999982,1.54967032967033
27.377950000003,3.18879120879121
27.4735200000033,1.53355311355311
27.5526970000044,1.68102564102564
27.6300869999975,2.20080586080586
27.7067089999989,1.3796336996337
27.786188000001,1.39655677655678
27.8661279999986,1.47714285714286
27.9462060000002,1.49084249084249
28.0264430000037,1.49245421245421
28.1199320000038,1.51582417582418
28.1979240000024,1.57142857142857
28.2779479999989,1.56578754578755
28.3571679999977,3.19282051282051
28.4343489999995,1.51340659340659
28.5132670000046,1.66007326007326
28.5935890000016,2.17824175824176
28.6730500000045,1.33289377289377
28.7537480000034,1.31838827838828
28.8458700000048,1.27970695970696
28.9248449999988,1.30388278388278
29.0020450000018,1.37076923076923
29.0805610000044,1.4578021978022
29.1710670000017,1.56336996336996
29.2506750000045,1.55289377289377
29.3281499999985,1.45538461538462
29.4086539999992,1.5625641025641
29.4880769999996,1.84380952380952
29.5687400000021,1.88732600732601
29.6450520000011,1.33450549450549
29.725251000002,1.37076923076923
29.817550999999,1.48358974358974
29.8964940000027,1.5214652014652
29.9748810000047,1.55531135531136
30.0527639999986,1.57545787545788
30.1317929999977,1.66168498168498
30.2109970000014,1.59479853479853
30.2916270000041,1.8647619047619
30.3812599999979,1.52630036630037
30.4625029999986,1.71970695970696
30.5430930000022,2.10087912087912
30.6282239999995,1.30952380952381
30.7016220000014,1.35304029304029
30.7811640000045,1.38124542124542
30.8613100000024,1.36996336996337
30.9430610000044,1.42637362637363
31.0227190000042,1.4843956043956
31.1018999999985,1.59076923076923
31.1916080000028,1.5625641025641
31.2722060000002,1.47956043956044
31.3515410000011,1.60608058608059
31.4311230000034,1.89699633699634
31.512012000002,1.8010989010989
31.5927800000012,1.30791208791209
31.677887000002,1.33128205128205
31.7581689999998,1.38124542124542
31.838751000002,1.49326007326007
31.9184179999977,1.55450549450549
31.9982609999999,1.58835164835165
32.0778440000042,1.57787545787546
32.1583060000017,3.19120879120879
32.2382580000013,1.51421245421245
32.3224189999998,1.69311355311355
32.4012239999995,2.22095238095238
32.4827700000033,1.28373626373626
32.5639109999984,1.31516483516484
32.6450429999977,1.34336996336996
32.7278070000038,1.41106227106227
32.8072890000045,1.42395604395604
32.8875090000033,1.4578021978022
32.9685579999983,1.55450549450549
33.0469120000005,1.54322344322344
33.1270280000046,1.43120879120879
33.207376000002,1.60043956043956
33.2875300000012,1.91472527472527
33.3770460000038,1.71809523809524
33.4584230000004,1.31032967032967
33.5383590000048,1.37076923076923
33.6191710000038,1.38930402930403
33.7021140000001,1.43684981684982
33.7726620000005,1.49326007326007
33.8628790000007,1.67538461538462
33.9435480000004,1.6367032967033
34.023311999999,1.50857142857143
34.1038959999979,1.61575091575092
34.1837180000022,1.86959706959707
34.2724350000024,2.00578754578755
34.3426569999978,1.29985347985348
34.4215520000011,1.32
34.5021920000017,1.32
34.5824120000005,1.3610989010989
34.6736550000012,1.44168498168498
34.7483940000013,1.56981684981685
34.8295520000011,1.45860805860806
34.907862999998,1.45538461538462
34.9879409999996,1.49245421245421
35.0778680000007,1.85186813186813
35.1587250000015,1.70278388278388
35.2386640000045,1.31677655677656
35.3192040000036,1.35545787545788
35.3981160000041,1.39333333333333
35.4783280000016,1.45054945054945
35.5577829999998,1.51018315018315
35.6383369999975,1.54080586080586
35.7261300000027,1.65201465201465
35.8041780000031,1.65362637362637
35.8852260000035,1.63509157509158
35.9643810000047,1.64153846153846
36.0438530000001,1.82849816849817
36.1235109999999,2.09443223443223
36.2042719999999,1.32483516483516
36.2955080000013,1.34739926739927
36.3757880000025,1.34820512820513
36.455637000002,1.40300366300366
36.536686999999,1.45377289377289
36.6153980000019,1.5214652014652
36.6955710000023,1.57948717948718
36.7761490000039,1.5810989010989
36.8543720000014,1.9018315018315
36.9325359999984,1.48358974358974
37.0268810000047,1.58754578754579
37.1072269999981,2.01545787545788
37.1877180000022,1.41025641025641
37.2661080000028,1.30871794871795
37.3450350000039,1.37318681318681
37.4231389999986,1.36915750915751
37.5024830000028,1.42234432234432
37.5829780000001,1.48842490842491
37.6631539999992,1.49084249084249
37.7420729999989,1.97355311355311
37.8226310000047,1.6181684981685
37.9185930000022,1.7229304029304
37.9978510000035,2.14358974358974
38.0777230000049,1.4618315018315
38.1563590000048,1.34095238095238
38.2368980000019,1.37802197802198
38.3164079999998,1.41025641025641
38.3962859999984,1.45457875457875
38.4761520000026,1.48358974358974
38.5566290000007,1.55450549450549
38.6369069999978,1.54967032967033
38.7170989999995,3.1952380952381
38.8082459999993,1.50857142857143
38.8879519999996,1.60446886446886
38.9682960000038,2.11941391941392
39.045501000002,1.26761904761905
39.124689000003,1.30468864468864
39.2033910000026,1.3651282051282
39.2840200000033,1.41186813186813
39.364311999999,1.48520146520147
39.4434560000002,1.52791208791209
39.5229790000021,1.62139194139194
39.6031420000047,1.58029304029304
39.6973020000011,1.61252747252747
39.7747789999992,1.55531135531136
39.8538210000023,1.85025641025641
39.9337340000048,2.15406593406593
40.0141010000035,1.39494505494505
40.0931670000032,1.39575091575092
40.1708070000038,1.43120879120879
40.266561999999,1.43362637362637
40.3429940000027,1.4843956043956
40.4217089999989,1.55047619047619
40.4991740000024,1.60930402930403
40.5779200000018,1.54564102564103
40.6557969999984,1.61413919413919
40.7358070000038,1.65362637362637
40.8326290000007,1.87443223443223
40.9111520000026,1.60527472527473
40.990300999999,1.24102564102564
41.068939000003,1.29904761904762
41.1468229999989,1.32967032967033
41.2256330000013,1.38849816849817
41.3055230000019,1.46102564102564
41.3856679999977,1.57465201465201
41.4656630000025,1.55047619047619
41.5604109999985,1.52549450549451
41.6412410000041,1.5359706959707
41.7197030000016,1.76644688644689
41.7983159999996,2.01142857142857
41.8763360000029,1.41267399267399
41.955501000002,1.42315018315018
42.0362639999986,1.41992673992674
42.1171120000035,1.45860805860806
42.1968079999983,1.49245421245421
42.2752950000018,1.52952380952381
42.3680769999996,1.52952380952381
42.4482290000021,3.19201465201465
42.526675999999,1.48923076923077
42.6061719999984,1.64395604395604
42.6868489999995,2.11538461538462
42.7664580000043,1.31838827838828
42.8458489999995,1.28937728937729
42.9272309999987,1.34336996336996
43.0053680000007,1.39413919413919
43.0852480000034,1.46586080586081
43.165498999998,1.53113553113553
43.2616169999987,1.54725274725275
43.3418910000026,3.20168498168498
43.4217880000025,1.52791208791209
43.501949000001,1.67941391941392
43.5810960000008,2.1774358974359
43.6616810000017,1.30307692307692
43.7407140000016,1.32161172161172
43.8190930000022,1.45054945054945
43.8980469999984,1.50937728937729
43.9791480000019,1.54725274725275
44.0584140000045,1.56901098901099
44.1392260000035,1.53919413919414
44.2189730000049,3.16300366300366
44.3123910000026,1.49567765567766
44.3920720000044,1.63347985347985
44.4710150000006,2.14117216117216
44.5521750000045,1.30710622710623
44.6316710000038,1.31435897435897
44.7108159999996,1.35062271062271
44.789625,1.39978021978022
44.8693210000023,1.36190476190476
44.9498590000048,1.42717948717949
45.0297899999991,1.50212454212454
45.1097560000047,1.48117216117216
45.1896939999983,1.54080586080586
45.2860460000038,1.59882783882784
45.3655659999996,1.9614652014652
45.4450490000024,1.54080586080586
45.5250439999998,1.35062271062271
45.6057580000013,1.37641025641026
45.6859919999987,1.42234432234432
45.765325000003,1.46424908424908
45.844689000003,1.58593406593407
45.924550999999,1.63428571428571
46.004186999999,1.64153846153846
46.0862110000029,3.19846153846154
46.1647800000012,1.56095238095238
46.2449470000044,1.71245421245421
46.324625,2.27091575091575
46.4035700000003,1.29904761904762
46.4997700000033,1.31194139194139
46.5799140000045,1.35223443223443
46.66025,1.36593406593407
46.7397450000048,1.38849816849817
46.8199730000049,1.37479853479853
46.8987280000001,2.15487179487179
46.97775,1.37641025641026
47.057763000004,1.53838827838828
47.1374399999976,2.05333333333333
47.2176120000035,1.3385347985348
47.2977300000042,1.30871794871795
47.3781000000015,1.36673992673993
47.4579170000032,1.42153846153846
47.5516389999986,1.47472527472527
47.6303020000011,1.53274725274725
47.70975,1.60205128205128
47.7884010000005,1.55369963369963
47.867137000002,1.68586080586081
47.9445460000038,1.67296703296703
48.0380570000038,1.97355311355311
48.1157190000042,1.70197802197802
48.1930410000011,1.3610989010989
48.2725500000045,1.37157509157509
48.352125,1.40058608058608
48.4318229999989,1.42798534798535
48.5122040000036,1.46344322344322
48.5933779999986,1.51260073260073
48.6725900000036,1.53435897435897
48.7549460000023,3.19684981684982
48.8349160000011,1.44571428571429
48.9219320000038,1.61333333333333
49.0021050000042,2.19274725274725
49.0814439999983,1.29260073260073
49.1616630000025,1.3159706959707
49.2419780000001,1.38285714285714
49.3225590000004,1.39897435897436
49.4020659999996,1.43201465201465
49.4822320000008,1.476336996337
49.5617260000035,1.56739926739927
49.6516220000014,1.5214652014652
49.7339470000043,1.56739926739927
49.8135900000036,2.03479853479853
49.8922080000043,1.50857142857143
49.968512000002,1.3570695970696
50.0475359999985,1.41589743589744
50.1377990000024,1.4247619047619
50.2171510000005,1.46102564102564
50.3051820000038,1.50212454212454
50.3849340000004,1.57948717948718
50.4641750000045,1.5359706959707
50.5435249999985,2.05655677655678
50.6234840000048,1.51098901098901
50.7033220000043,1.74468864468864
50.7815080000013,2.15487179487179
50.8609809999987,1.24666666666667
50.941375,1.29340659340659
51.0345350000039,1.33934065934066
51.1124570000023,1.40461538461538
51.1911420000046,1.50212454212454
51.272012000002,1.5625641025641
51.3499039999992,1.57465201465201
51.4277239999995,2.09604395604396
51.5061410000026,1.53355311355311
51.6010610000044,1.63992673992674
51.6772280000001,2.09604395604396
51.7570460000038,1.37802197802198
51.8341689999998,1.35545787545788
51.9133000000045,1.41186813186813
51.9924120000005,1.42234432234432
52.0726649999991,1.44571428571429
52.1527040000036,1.51179487179487
52.2470399999991,1.49164835164835
52.3219060000032,1.40783882783883
52.4026090000048,1.51018315018315
52.482813000001,1.82446886446886
52.5623730000034,1.7229304029304
52.6421279999986,1.27648351648352
52.7233950000033,1.33450549450549
52.8040480000004,1.36915750915751
52.8841679999977,1.39010989010989
52.9704200000018,1.44087912087912
53.0509289999977,1.52307692307692
53.1306459999979,1.53516483516484
53.2113280000016,3.18879120879121
53.2895439999998,1.52549450549451
53.3697159999981,1.64315018315018
53.4503519999981,2.16051282051282
53.530487999998,1.35948717948718
53.611,1.36190476190476
53.6911150000021,1.38608058608059
53.7727170000002,1.43684981684982
53.8625040000007,1.56578754578755
53.9416850000024,1.61736263736264
54.0172829999998,1.64798534798535
54.0964160000011,1.58351648351648
54.1771799999997,1.53355311355311
54.2718889999986,1.54967032967033
54.3427690000013,1.91714285714286
54.4217749999985,1.59157509157509
54.5018650000021,1.26117216117216
54.5911730000004,1.30871794871795
54.6715429999977,1.32241758241758
54.7518910000026,1.38285714285714
54.8315759999976,1.40542124542125
54.9118779999986,1.40461538461538
54.9872060000002,3.20732600732601
55.0776789999977,1.45296703296703
55.1569399999976,1.66571428571429
55.2363030000031,2.22014652014652
55.3163779999986,1.33128205128205
55.3970830000043,1.36190476190476
55.4778049999997,1.38285714285714
55.557700000003,1.43120879120879
55.6379629999995,1.48761904761905
55.7151279999986,1.57304029304029
55.8053830000013,1.57545787545788
55.884748999998,3.11465201465201
55.9577400000021,1.57948717948718
56.0438420000002,1.68102564102564
56.1237330000028,2.11054945054945
56.203814000003,1.37641025641026
56.294987999998,1.33611721611722
56.3745799999982,1.37238095238095
56.4541030000001,1.41025641025641
56.534175999999,1.43201465201465
56.6144890000001,1.49084249084249
56.6943100000024,1.61494505494505
56.7727829999998,1.58915750915751
56.8526400000006,1.51018315018315
56.9341829999983,1.50212454212454
57.0119769999981,1.73421245421245
57.106699000001,2.03157509157509
57.1867639999986,1.33692307692308
57.2678259999976,1.38124542124542
57.3455710000023,1.41106227106227
57.4260710000023,1.43765567765568
57.5045989999995,1.49084249084249
57.5844320000038,1.48681318681319
57.6638440000042,3.1952380952381
57.7437220000029,1.48197802197802
57.8227440000027,1.67135531135531
57.9034109999984,2.17340659340659
57.9838189999983,1.35787545787546
58.0774820000008,1.34417582417582
58.1566319999993,1.38688644688645
58.2368849999979,1.41589743589744
58.3173770000041,1.45457875457875
58.3960890000016,1.50373626373626
58.4754010000005,1.52227106227106
58.5554470000043,3.19282051282051
58.6362250000015,1.63106227106227
58.7148669999987,1.7825641025641
58.7941330000013,2.25238095238095
58.8743159999996,1.30227106227106
58.9696920000017,1.31355311355311
59.0461620000005,1.34336996336996
59.1233220000044,1.38446886446886
59.20175,1.44087912087912
59.2799519999996,1.53355311355311
59.359248999998,1.52468864468864
59.4542150000036,1.44168498168498
59.5345300000012,1.50695970695971
59.6127859999985,1.77369963369963
59.692388000004,1.90989010989011
59.7719460000023,1.31194139194139
59.8529549999982,1.42637362637363
59.9338590000048,1.46424908424908
60.0127540000007,1.50212454212454
60.0926780000031,1.55369963369963
60.1727430000007,1.55772893772894
60.2535920000002,1.79545787545788
60.3315890000016,1.51663003663004
60.4122470000014,1.59318681318681
60.5081579999998,2.00095238095238
60.5890280000046,1.41025641025641
60.6677580000013,1.2829304029304
60.7478290000036,1.33934065934066
60.8281469999999,1.34336996336996
60.9076700000018,1.34498168498168
60.9896050000042,1.37479853479853
61.0683990000039,2.71575091575092
61.1475270000026,1.44571428571429
61.2241700000018,1.59399267399267
61.304513000004,2.09201465201465
61.3846459999979,1.36271062271062
61.4795150000006,1.34417582417582
61.5599900000021,1.40461538461538
61.6401920000017,1.43120879120879
61.7192089999989,1.50454212454212
61.7999699999988,1.61172161172161
61.8788350000009,1.63589743589744
61.9583369999975,1.51985347985348
62.0385380000025,1.61897435897436
62.1193460000008,1.83978021978022
62.1994629999995,1.95421245421245
62.2774039999992,1.32241758241758
62.3572330000028,1.35304029304029
62.4373690000027,1.36835164835165
62.5319650000036,1.42234432234432
62.6113929999992,1.47230769230769
62.6903280000016,1.47311355311355
62.7697330000028,2.58842490842491
62.8512150000036,1.42153846153846
62.9290810000002,1.54080586080586
63.0103550000042,2.01142857142857
63.0884360000044,1.3385347985348
63.1685179999992,1.33289377289377
63.2494329999983,1.41267399267399
63.3283189999983,1.44087912087912
63.4085289999992,1.49245421245421
63.5036160000041,1.59157509157509
63.5830520000011,1.56175824175824
63.6618020000011,1.45054945054945
63.7416860000044,1.55450549450549
63.8210799999982,1.86395604395604
63.901425999999,1.77934065934066
63.9805340000018,1.34820512820513
64.060436999999,1.38930402930403
64.1384140000045,1.38527472527473
64.2180480000004,1.44974358974359
64.3021679999977,1.47230769230769
64.3820839999989,1.48600732600733
64.4622920000032,1.99934065934066
64.5420480000004,1.45699633699634
64.6226609999984,1.56739926739927
64.7033540000022,2.01384615384615
64.7846970000044,1.38527472527473
64.8734179999977,1.27084249084249
64.9540150000006,1.31435897435897
65.035,1.37641025641026
65.1128920000046,1.43120879120879
65.1939650000036,1.48681318681319
65.2739760000035,1.53758241758242
65.3539980000034,1.58351648351648
65.4342650000006,1.56739926739927
65.514387000002,1.62783882783883
65.5939540000036,1.99369963369963
65.6739060000032,1.5174358974359
65.755675999999,1.3570695970696
65.8452760000005,1.44571428571429
65.9254769999981,1.48681318681319
66.0053610000014,1.52871794871795
66.0925780000016,1.56014652014652
66.1627430000007,1.5770695970696
66.2429039999992,1.57465201465201
66.3327810000032,1.5214652014652
66.4116480000019,1.56014652014652
66.492313000001,1.94454212454212
66.5720399999991,1.44490842490842
66.6525600000024,1.25311355311355
66.7353430000022,1.30630036630037
66.8152360000014,1.33289377289377
66.8945759999976,1.32
66.9735230000019,1.39494505494505
67.0587170000002,1.4247619047619
67.1399860000014,3.19362637362637
67.2193590000048,1.46747252747253
67.2993189999983,1.62139194139194
67.3797850000039,2.16454212454212
67.4611710000038,1.33208791208791
67.5399230000004,1.36996336996337
67.6197639999986,1.38769230769231
67.6995729999989,1.43362637362637
67.7802529999986,1.49809523809524
67.8600980000049,1.61897435897436
67.9518290000036,1.63106227106227
68.0313280000016,3.18153846153846
68.1100300000012,1.56820512820513
68.1898590000048,1.69230769230769
68.2725570000038,2.13472527472527
68.3509060000032,1.36835164835165
68.4312170000002,1.34498168498168
68.5117210000008,1.35545787545788
68.5920439999998,1.38446886446886
68.6723690000027,1.44410256410256
68.7537419999987,1.5029304029304
68.8347719999999,1.55289377289377
68.9131939999983,1.49003663003663
68.9933229999989,1.42315018315018
69.0825450000018,1.52307692307692
69.1570680000037,1.82930402930403
69.2373400000036,1.83172161172161
69.3270270000026,1.33611721611722
69.4073519999981,1.36754578754579
69.4871820000038,1.39333333333333
69.567438000001,1.45054945054945
69.6471000000015,1.50373626373626
69.7284230000004,1.51179487179487
69.8087260000035,3.20007326007326
69.8886279999986,1.58754578754579
69.9689399999976,1.71003663003663
70.0483189999983,2.18630036630037
70.1429310000017,1.33128205128205
70.2130289999992,1.33128205128205
70.2923030000031,1.36915750915751
70.3716799999997,1.40461538461538
70.4525249999985,1.43604395604396
70.5322049999982,1.49728937728938
70.6224090000019,1.50534798534799
