17.032706	1.5078	1871
17.128821	1.6012	1987
17.240778	1.7527	2175
17.353271	1.1210	1391
17.431801	1.4497	1799
17.554013	1.7785	2207
17.648519	1.5529	1927
17.744073	1.5497	1923
17.822794	1.5787	1959
17.952074	1.5593	1935
18.030756	1.6174	2007
18.148310	1.7592	2183
18.252964	1.9913	2471
18.331622	1.5142	1879
18.442952	1.5336	1903
18.533797	1.6109	1999
18.653897	1.1983	1487
18.732892	1.5207	1887
18.845188	1.7205	2135
18.924348	1.5851	1967
19.037243	1.5013	1863
19.139598	1.5755	1955
19.241321	1.4755	1831
19.336743	1.5464	1919
19.448448	1.6367	2031
19.527219	1.8817	2335
19.638949	1.4046	1743
19.734435	1.4691	1823
19.849377	1.3949	1731
19.927083	0.7857	975
20.212031	1.5336	1903
20.268391	1.8430	2287
20.458534	1.3208	1639
20.489496	1.5529	1927
20.600007	1.4175	1759
20.632873	0.6826	847
20.710770	1.6045	1991
20.742499	1.8688	2319
20.837368	1.4562	1807
20.932008	1.5787	1959
21.036608	1.4820	1839
21.125150	0.9533	1183
21.230094	1.6496	2047
21.326945	1.8817	2335
21.453025	1.4820	1839
21.532141	1.5755	1955
21.633143	1.5078	1871
21.728161	1.0500	1303
21.840931	1.6754	2079
21.948821	1.8688	2319
22.186436	1.4240	1767
22.234906	1.6367	2031
22.476361	1.4820	1839
22.525437	1.5271	1895
22.764414	1.6367	2031
22.811980	1.7656	2191
23.033838	1.4562	1807
23.064996	1.6303	2023
23.143958	1.4304	1775
23.175706	1.4111	1751
23.255272	1.6625	2063
23.286236	1.6109	1999
23.364782	1.4691	1823
23.396920	1.6496	2047
23.461525	2.0203	2507
23.524134	1.4957	1856
23.650509	1.7141	2127
23.741074	1.4723	1827
23.823572	1.4884	1847
23.935807	1.6625	2063
24.030160	1.8559	2303
24.126171	1.5078	1871
24.240848	1.7076	2119
24.322745	1.4981	1859
24.422090	1.5013	1863
24.527912	1.5755	1955
24.623169	1.4562	1807
24.730649	1.5529	1927
24.822748	1.6560	2055
24.924546	1.7914	2223
25.022709	1.5078	1871
25.122513	1.5078	1871
25.222474	1.6528	2051
25.333143	1.5239	1891
25.451884	1.4981	1859
25.530822	1.7076	2119
25.627433	1.7270	2143
25.723300	1.5497	1923
25.850990	1.5400	1911
25.929850	1.7302	2147
26.025829	1.4562	1807
26.138052	1.5529	1927
26.244065	1.7656	2191
26.337543	1.5722	1951
26.436617	1.5013	1863
26.538454	1.5271	1895
26.634044	1.4820	1839
26.736229	1.5787	1959
26.841986	1.6786	2083
26.937001	1.8172	2255
27.031523	1.4691	1823
27.146351	1.4820	1839
27.227291	1.4957	1856
27.324109	1.1081	1375
27.443252	1.6303	2023
27.530341	1.8333	2275
27.634683	1.4755	1831
27.737023	1.5239	1891
27.833981	1.5593	1935
27.930189	3.2355	4015
28.034008	1.5722	1951
28.136848	1.8237	2263
28.231737	1.4175	1759
28.332885	1.4916	1851
28.422371	1.6786	2083
28.532431	1.4723	1827
28.639472	1.5013	1863
28.731831	1.7592	2183
28.835989	1.5078	1871
28.938853	1.5013	1863
29.030642	1.5078	1871
29.151907	1.6045	1991
29.229966	3.2388	4019
29.325635	1.5787	1959
29.447321	1.8559	2303
29.547365	1.4497	1799
29.641669	1.5207	1887
29.736555	1.5078	1871
29.831346	1.5529	1927
29.926686	1.5529	1927
30.022541	1.0500	1303
30.133260	1.6496	2047
30.228246	1.8623	2311
30.324594	1.4562	1807
30.435319	1.5207	1887
30.531620	1.5481	1921
30.641678	1.5593	1935
30.738480	1.7044	2115
30.834605	1.5336	1903
30.930101	1.5271	1895
31.026142	1.7399	2159
31.137887	1.7560	2179
31.232470	1.4981	1859
31.345261	1.5207	1887
31.439498	1.5593	1935
31.522516	1.6012	1987
31.635000	1.8172	2255
31.730858	2.2653	2811
31.824986	1.6045	1991
31.936821	1.8430	2287
32.046377	1.5996	1985
32.142671	1.4755	1831
32.222172	1.4723	1827
32.350809	1.4820	1839
32.445232	1.7028	2113
32.524060	1.2338	1531
32.634172	1.5271	1895
32.730606	1.7914	2223
32.826645	1.6496	2047
32.922597	1.4820	1839
33.037252	1.5207	1887
33.131362	1.5271	1895
33.227154	1.5787	1959
33.344321	1.5593	1935
33.431910	1.5658	1943
33.538496	1.6560	2055
33.634495	1.8849	2339
33.733729	1.4046	1743
33.823337	1.5207	1887
33.935658	1.5078	1871
34.030651	1.5658	1943
34.126714	1.6109	1999
34.239249	1.6045	1991
34.321492	1.0855	1347
34.438187	1.6303	2023
34.536941	1.9091	2369
34.636134	1.4240	1767
34.727082	1.5271	1895
34.826078	1.5239	1891
34.932876	1.5722	1951
35.029845	1.5996	1985
35.132038	1.7656	2191
35.230808	2.9067	3607
35.321789	1.5851	1967
35.433024	1.7914	2223
35.527735	1.6109	1999
35.623397	1.5078	1871
35.734601	1.5078	1871
35.846280	1.5497	1923
35.925255	1.5964	1981
36.021457	1.7656	2191
36.133572	2.2040	2735
36.226651	1.5497	1923
36.322243	1.7721	2199
36.434367	1.5988	1984
36.529716	1.4981	1859
36.625467	1.5271	1895
36.720839	1.5207	1887
36.833706	1.5658	1943
36.928738	1.7818	2211
37.024632	1.3788	1711
37.151857	1.5078	1871
37.230045	1.7334	2151
37.341863	1.7141	2127
37.437340	1.4691	1823
37.541190	1.5078	1871
37.640872	1.5239	1891
37.740287	1.5722	1951
37.835494	1.7850	2215
37.930597	2.0558	2551
38.026380	1.5239	1891
38.123048	1.7656	2191
38.232285	1.5593	1935
38.323386	1.4562	1807
38.424004	1.4965	1857
38.521036	1.5207	1887
38.651057	1.5078	1871
38.729366	1.2757	1583
38.825829	1.6754	2079
38.937686	1.9107	2371
39.032864	1.4304	1775
39.146300	1.5271	1895
39.224802	1.5336	1903
39.326646	1.6109	1999
39.437387	3.2404	4021
39.563554	1.5722	1951
39.627748	1.8623	2311
39.722419	1.4497	1799
39.829460	1.5207	1887
39.927512	1.5207	1887
40.027240	1.6528	2051
40.127643	1.5497	1923
40.249584	1.4965	1857
40.324214	1.6947	2103
40.425693	1.7914	2223
40.523899	1.4562	1807
40.636661	1.5207	1887
40.728287	1.5432	1915
40.836079	1.6786	2083
40.954313	1.5593	1935
41.035215	1.5078	1871
41.130015	1.6689	2071
41.223955	1.8075	2243
41.323088	1.4691	1823
41.430935	1.5142	1879
41.532939	1.5336	1903
41.623332	1.5787	1959
41.728349	1.7656	2191
41.825847	1.5787	1959
41.923918	1.5271	1895
42.024065	1.7334	2151
42.132234	1.7656	2191
42.240240	1.4691	1823
42.341356	1.4981	1859
42.427359	1.5013	1863
42.551971	1.5497	1923
42.627754	1.7076	2119
42.721340	1.5481	1921
42.843706	1.5078	1871
42.922727	1.7334	2151
43.021286	1.7850	2215
43.150443	1.4626	1815
43.242452	1.5207	1887
43.325780	1.5464	1919
43.434592	1.7592	2183
43.525289	1.5481	1921
43.627471	1.5336	1903
43.727699	1.7656	2191
43.837227	1.7656	2191
43.932274	1.4691	1823
44.029334	1.5142	1879
44.123129	1.5336	1903
44.233925	1.5787	1959
44.332780	1.7270	2143
44.430452	1.5593	1935
44.532405	1.5078	1871
44.623403	1.6689	2071
44.724787	1.8752	2327
44.849714	1.4497	1799
44.947420	1.5078	1871
45.021599	1.5078	1871
45.121280	1.5497	1923
45.223422	1.5529	1927
45.330532	1.5658	1943
45.421782	3.2420	4023
45.524918	1.6303	2023
45.636191	1.8430	2287
45.730777	1.5078	1871
45.829123	1.5593	1935
45.921422	1.5529	1927
46.039919	1.5851	1967
46.121500	1.6109	1999
46.230932	1.6174	2007
46.328119	2.6489	3287
46.430146	1.6045	1991
46.523419	1.9091	2369
46.636580	1.4626	1815
46.748275	1.5078	1871
46.824203	1.4046	1743
46.927891	1.3466	1671
47.052925	1.9429	2411
47.139163	1.6883	2095
47.230851	0.9920	1231
47.321572	1.4884	1847
47.429688	2.0171	2503
47.530010	1.5013	1863
47.629526	1.2112	1503
47.722548	1.6238	2015
47.829073	1.6625	2063
47.952655	1.0758	1335
48.035549	1.3659	1695
48.141953	1.6625	2063
48.221310	1.7592	2183
48.332899	1.6496	2047
48.428384	1.2370	1535
48.539670	1.9139	2375
48.636039	0.5988	743
48.730682	1.5078	1871
48.824371	1.8059	2241
48.953158	1.6012	1987
49.031896	1.4981	1859
49.129197	1.6045	1991
49.240689	1.8172	2255
49.352477	2.8745	3567
49.433137	1.7527	2175
49.544517	1.7818	2211
49.623157	1.1919	1479
49.751593	1.5529	1927
49.845859	1.5207	1887
49.942429	2.2717	2819
50.036523	1.6045	1991
50.133219	1.4240	1767
50.244191	1.6238	2015
50.323992	1.5593	1935
50.452518	1.5207	1887
50.547223	1.5271	1895
50.626538	1.5529	1927
50.722503	1.3466	1671
50.832923	1.5529	1927
50.927054	1.5996	1985
51.021971	1.7141	2127
51.134354	1.3949	1731
51.229861	1.3982	1735
51.325479	1.6818	2087
51.421250	1.6818	2087
51.532873	1.5593	1935
51.643281	1.6109	1999
51.722728	2.2621	2807
51.835738	1.3530	1679
51.931624	1.7914	2223
52.027439	1.8237	2263
52.123542	1.2434	1543
52.250741	1.5529	1927
52.329209	1.5400	1911
52.425721	1.8559	2303
52.537168	1.1274	1399
52.631236	1.7785	2207
52.743137	1.8172	2255
52.822245	1.3144	1631
52.934817	1.1403	1415
53.029064	1.6786	2083
53.141628	1.9091	2369
53.251117	1.1467	1423
53.346671	1.5722	1951
53.427660	1.6560	2055
53.522775	1.4916	1851
53.633614	1.3273	1647
53.746136	1.6528	2051
53.825119	1.5529	1927
53.921529	1.5593	1935
54.032889	1.6109	1999
54.144611	1.4175	1759
54.223405	3.2404	4021
54.351505	1.5593	1935
54.430126	1.8011	2235
54.527242	1.8623	2311
54.623042	0.9920	1231
54.735633	1.7141	2127
54.830090	0.9308	1155
54.926144	1.4755	1831
55.037827	1.8591	2307
55.132589	1.5078	1871
55.243990	1.4820	1839
55.321673	1.5529	1927
55.434401	1.3925	1728
55.527831	1.6560	2055
55.639057	1.5400	1911
55.733830	1.5078	1871
55.845934	1.6303	2023
55.941914	1.3530	1679
56.020341	1.5722	1951
56.132851	3.0034	3727
56.243796	1.8495	2295
56.323075	1.6754	2079
56.436023	1.4965	1857
56.532340	1.4884	1847
56.626358	1.5497	1923
56.722915	3.2388	4019
56.834264	1.5271	1895
56.945886	1.6754	2079
57.023379	1.4755	1831
57.135267	1.5529	1927
57.230232	1.7463	2167
57.341258	1.4175	1759
57.436176	1.3530	1679
57.549057	1.6109	1999
57.644819	1.5593	1935
57.739808	1.5013	1863
57.836206	1.5078	1871
57.931246	1.5078	1871
58.026979	2.9325	3639
58.122087	1.5996	1985
58.234604	1.7141	2127
58.328269	1.5013	1863
58.423846	1.5481	1921
58.552690	1.6560	2055
58.630492	1.5078	1871
58.725966	1.5529	1927
58.837711	1.6238	2015
58.932611	1.6883	2095
59.044510	1.5013	1863
59.122235	1.5207	1887
59.251240	1.7012	2111
59.329705	1.4304	1775
59.426147	1.5013	1863
59.537628	1.7076	2119
59.633512	1.6045	1991
59.729033	1.4626	1815
59.823829	1.4562	1807
59.920854	1.4626	1815
60.033577	0.8566	1063
60.127177	1.5996	1985
60.223343	1.7495	2171
60.334856	1.4433	1791
60.430226	1.4981	1859
60.525063	1.5996	1985
60.620491	3.2404	4021
60.733042	1.5078	1871
60.828488	1.7141	2127
60.925130	1.4240	1767
61.036303	1.5207	1887
61.131202	1.6560	2055
61.227283	1.5207	1887
61.322862	1.4497	1799
61.434665	1.6689	2071
61.529806	1.5988	1984
61.640913	1.5078	1871
61.735572	1.5078	1871
61.831379	1.7076	2119
61.927150	1.5013	1863
62.022343	1.4820	1839
62.134324	1.7028	2113
62.230052	1.6303	2023
62.341521	1.5271	1895
62.436619	1.5207	1887
62.548462	1.5497	1923
62.626728	1.6045	1991
62.738987	1.7270	2143
62.851311	3.2404	4021
62.945837	1.5336	1903
63.025337	1.7334	2151
63.120481	1.4755	1831
63.248836	1.5078	1871
63.327382	1.5078	1871
63.440458	1.5078	1871
63.533812	1.5593	1935
63.630112	1.5722	1951
63.725467	1.6560	2055
63.821011	1.6303	2023
63.931904	1.7656	2191
64.028804	1.4562	1807
64.124921	1.5336	1903
64.220985	1.5207	1887
64.347767	1.5529	1927
64.425350	1.6560	2055
64.521604	1.5593	1935
64.648575	1.6045	1991
64.728057	1.6496	2047
64.840320	1.7656	2191
64.935676	1.4497	1799
65.030615	1.5078	1871
65.142052	1.4981	1859
65.236389	1.5529	1927
65.332788	1.6625	2063
65.443554	1.5529	1927
65.523261	1.5336	1903
65.651076	1.7044	2115
65.729663	1.8301	2271
65.826582	1.4433	1791
65.938294	1.4820	1839
66.034581	1.5013	1863
66.130429	1.6560	2055
66.243281	3.2420	4023
66.322903	1.5755	1955
66.435146	1.8688	2319
66.545229	1.4240	1767
66.624054	1.5013	1863
66.720334	1.5207	1887
66.832005	1.6367	2031
66.927099	1.5271	1895
67.023619	1.5755	1955
67.135687	1.6367	2031
67.247140	1.8108	2247
67.325191	1.4046	1743
67.420254	1.5013	1863
67.531546	1.5239	1891
67.626554	1.6625	2063
67.738978	1.5529	1927
67.833992	1.4965	1857
67.929601	1.6786	2083
68.041794	1.8059	2241
68.136781	1.4368	1783
68.248294	1.5013	1863
68.327017	1.5078	1871
68.423305	1.5988	1984
68.535437	1.5497	1923
68.631039	1.6045	1991
68.726565	1.6012	1987
68.821796	1.8946	2351
68.950538	1.3466	1671
69.028576	1.4562	1807
69.124059	1.4981	1859
69.236807	1.7076	2119
69.331808	1.1661	1447
69.427927	1.5078	1871
69.523919	1.8051	2240
69.652328	1.5658	1943
69.731602	1.4691	1823
69.844266	1.5078	1871
69.923659	1.5142	1879
70.036193	1.6625	2063
70.130394	1.5593	1935
70.243944	1.4981	1859
70.322486	1.6560	2055
70.434278	1.7544	2177
70.546159	1.4240	1767
70.625082	1.3144	1631
70.721358	1.5336	1903
70.832770	1.5787	1959
70.928000	1.8237	2263
71.022924	1.5336	1903
71.134861	1.5787	1959
71.231090	1.7721	2199
71.326135	1.7656	2191
71.422799	1.4401	1787
71.534213	1.5078	1871
71.630622	1.4755	1831
71.726194	1.5529	1927
71.838136	1.6496	2047
71.934178	1.5593	1935
72.028492	1.5271	1895
72.124214	1.6560	2055
72.235722	1.9655	2439
72.331637	1.3208	1639
72.426907	1.4755	1831
72.522598	1.4562	1807
72.635128	1.5722	1951
72.745261	1.5271	1895
72.823710	1.5658	1943
72.935945	1.6754	2079
73.031947	1.8946	2351
73.143001	1.3530	1679
73.222192	1.4820	1839
73.334420	1.5078	1871
73.429765	1.7141	2127
73.541407	1.4497	1799
73.636096	1.5013	1863
73.732797	1.7914	2223
73.828536	1.5336	1903
73.939535	1.4465	1795
74.034333	1.5013	1863
74.146011	1.6496	2047
74.241014	1.5207	1887
74.320093	1.5207	1887
74.432529	1.6754	2079
74.527176	1.9091	2369
74.639569	1.3933	1729
74.734741	1.5013	1863
74.846220	1.5013	1863
74.941506	1.4981	1859
75.021809	3.2033	3975
75.133128	1.5755	1955
75.229092	1.9333	2399
75.325070	1.3208	1639
75.420616	1.4562	1807
75.532167	1.4884	1847
75.643757	1.4981	1859
75.722681	3.2355	4015
75.835738	1.5722	1951
75.947042	1.9107	2371
76.025659	1.4175	1759
76.120382	1.5078	1871
76.231881	1.5336	1903
76.328681	1.7302	2147
76.424198	1.5239	1891
76.535835	1.4691	1823
76.631076	1.7141	2127
76.743595	1.7044	2115
76.822385	1.4449	1793
76.934890	1.4820	1839
77.045682	1.5207	1887
77.126358	1.6883	2095
77.221598	2.2975	2851
77.333119	1.4820	1839
77.444381	1.7656	2191
77.522938	1.5013	1863
77.635509	1.4755	1831
77.730081	1.5078	1871
77.843141	1.5529	1927
77.922476	1.7141	2127
78.034955	1.4562	1807
78.146370	1.5271	1895
78.225296	1.7914	2223
78.337477	1.5658	1943
78.432884	1.4691	1823
78.526433	1.4981	1859
78.623615	1.6367	2031
78.735220	1.5207	1887
78.830926	1.5658	1943
78.925365	1.6496	2047
79.037531	1.8688	2319
79.148408	1.4175	1759
79.228018	1.4981	1859
79.340463	1.5239	1891
79.435064	1.7028	2113
79.545509	1.5529	1927
79.625336	1.4626	1815
79.720938	1.7044	2115
79.832036	1.7592	2183
79.927045	1.4562	1807
80.041263	1.5013	1863
80.135725	1.5271	1895
80.247976	1.6625	2063
80.327636	3.2291	4007
80.424910	1.5481	1921
80.536588	1.8301	2271
80.648433	1.4562	1807
80.727377	1.4626	1815
80.823717	1.4562	1807
80.951645	1.5996	1985
81.030297	1.5078	1871
81.143527	1.4884	1847
81.223133	1.7205	2135
81.320029	1.8172	2255
81.432555	1.4304	1775
81.527539	1.4820	1839
81.638965	1.6754	2079
81.749211	1.5013	1863
81.845467	1.4562	1807
81.923982	1.7028	2113
82.036158	1.6883	2095
82.130956	1.4240	1767
82.243802	1.5013	1863
82.322929	1.5336	1903
82.435147	1.5207	1887
82.529822	1.3595	1687
82.624921	1.6012	1987
82.720309	1.9139	2375
82.849250	1.3982	1735
82.927846	1.5207	1887
83.024811	1.5271	1895
83.135678	1.5755	1955
83.231671	1.7076	2119
83.326694	1.5916	1975
83.421709	1.5013	1863
83.532660	1.6883	2095
83.644604	1.8946	2351
83.723353	1.4304	1775
83.836053	1.4965	1857
83.946471	1.5013	1863
84.025816	1.5456	1918
84.138590	1.7012	2111
84.233664	2.3201	2879
84.330021	1.5481	1921
84.441170	1.8527	2299
84.519771	1.4981	1859
84.647098	1.4755	1831
84.725599	1.5207	1887
84.836909	1.5497	1923
84.931864	1.6045	1991
85.044639	1.7785	2207
85.123169	1.7914	2223
85.234481	1.5336	1903
85.330719	1.7818	2211
85.441753	1.5497	1923
85.520476	1.4497	1799
85.633261	1.4820	1839
85.728361	1.5207	1887
85.824253	1.5529	1927
85.935290	1.6045	1991
86.030270	1.6432	2039
86.126542	1.6045	1991
86.238835	1.3595	1687
86.350329	1.6109	1999
86.429989	1.9139	2375
86.526149	1.3949	1731
86.621628	1.5142	1879
86.733433	1.4916	1851
86.827930	1.5400	1911
86.923238	1.5787	1959
87.035032	1.6045	1991
87.147575	1.5787	1959
87.242329	1.9397	2407
87.322322	1.6432	2039
87.434308	1.9397	2407
87.528265	1.3724	1703
87.624070	1.4884	1847
87.750128	1.5078	1871
87.829605	1.5529	1927
87.925960	1.6045	1991
88.021477	1.7205	2135
88.149265	1.6045	1991
88.242974	1.4755	1831
88.322072	1.6625	2063
88.448148	1.8623	2311
88.527244	1.3788	1711
88.622180	1.4981	1859
88.732189	1.5013	1863
88.844626	1.5400	1911
88.923511	1.5916	1975
89.034327	1.7302	2147
89.129566	1.6045	1991
89.225695	1.4723	1827
89.337696	1.6818	2087
89.432667	1.8430	2287
89.528671	1.4175	1759
89.624148	1.5013	1863
89.735910	1.5207	1887
89.846421	1.5593	1935
89.941280	1.5996	1985
90.021165	1.7914	2223
90.132418	1.3273	1647
90.227402	1.5142	1879
90.340594	1.7399	2159
90.435305	1.6689	2071
90.531121	1.4175	1759
90.626149	1.4691	1823
90.739061	1.5142	1879
90.834287	1.6528	2051
90.945710	1.5529	1927
91.024030	1.5400	1911
91.120104	1.7044	2115
91.232360	1.9091	2369
91.344095	1.4240	1767
91.423132	1.5207	1887
91.535130	1.5481	1921
91.631415	1.5988	1984
91.725221	1.5996	1985
91.837200	3.2420	4023
91.947774	1.5497	1923
92.027169	1.8333	2275
92.123611	1.4304	1775
92.235648	1.4884	1847
92.330555	1.5078	1871
92.425184	1.5336	1903
92.537071	1.5722	1951
92.633868	1.5755	1955
92.729523	2.7601	3425
92.841317	1.5851	1967
92.936773	1.8623	2311
93.032267	1.4046	1743
93.143328	1.4981	1859
93.222541	1.5078	1871
93.335900	1.5593	1935
93.430053	1.5658	1943
93.525729	1.5593	1935
93.620880	1.5078	1871
93.733220	1.6238	2015
93.828805	1.9139	2375
93.940526	1.3530	1679
94.036032	1.4691	1823
94.147631	1.4755	1831
94.227016	1.6270	2019
94.324060	1.5207	1887
94.434922	1.5787	1959
94.530367	1.6625	2063
94.642296	1.8946	2351
94.720502	1.4207	1763
94.833175	1.5207	1887
94.928053	1.5336	1903
95.023460	1.5722	1951
95.135849	1.5787	1959
95.247501	3.2242	4001
95.325337	1.5722	1951
95.421094	1.8623	2311
95.533103	1.3982	1735
95.628719	1.4965	1857
95.740864	1.5013	1863
95.819465	1.5497	1923
95.932403	1.5851	1967
96.042107	1.5851	1967
96.121034	2.7520	3415
96.233915	1.5916	1975
96.330058	1.8881	2343
96.424470	1.4046	1743
96.520834	1.4755	1831
96.632885	1.4957	1856
96.727418	1.5078	1871
96.822858	1.5593	1935
96.935060	1.6786	2083
97.029264	3.2355	4015
97.124517	1.5529	1927
97.219455	1.8495	2295
97.346977	1.4820	1839
97.425302	1.4562	1807
97.537072	1.4884	1847
97.632622	1.5464	1919
97.728242	1.5787	1959
97.824769	1.6012	1987
97.935028	3.2420	4023
98.047633	1.5658	1943
98.126098	1.8495	2295
98.238022	1.4465	1795
98.333401	1.4965	1857
98.445737	1.5013	1863
98.539626	1.5464	1919
98.651689	1.5851	1967
98.730476	1.6109	1999
98.842422	1.6496	2047
98.921314	1.6464	2043
99.033605	3.2355	4015
99.145055	1.5787	1959
99.223446	1.8688	2319
99.335895	1.4175	1759
99.430582	1.4820	1839
99.527312	1.5013	1863
99.622314	1.5336	1903
99.748624	1.5948	1979
99.828820	1.6109	1999
99.925044	1.6109	1999
100.034443	3.2404	4021
100.129900	1.6109	1999
100.242634	1.9204	2383
100.320735	1.4175	1759
100.432462	1.4691	1823
100.526769	1.5013	1863
100.638702	1.5464	1919
100.750684	1.5593	1935
100.829740	1.6818	2087
100.926551	1.5722	1951
101.037920	1.4884	1847
101.133473	1.6174	2007
101.229162	1.8881	2343
101.341014	1.3659	1695
101.435704	1.5078	1871
101.532331	1.5207	1887
101.643983	1.5593	1935
101.739125	1.5996	1985
101.834381	1.6303	2023
101.930410	1.8172	2255
102.041976	1.3982	1735
102.121822	1.4820	1839
102.232894	1.7044	2115
102.328255	1.7334	2151
102.425171	1.3949	1731
102.537251	1.4497	1799
102.648184	1.4965	1857
102.727054	1.5271	1895
102.839466	1.5996	1985
102.950608	1.5722	1951
103.029494	2.8938	3591
103.125557	1.5787	1959
103.220838	1.8849	2339
103.333345	1.3982	1735
103.444119	1.5078	1871
103.522684	1.5400	1911
103.651173	1.5529	1927
103.745319	1.6012	1987
103.824616	1.6754	2079
103.921171	1.5980	1983
104.020131	1.4626	1815
104.132965	1.6109	1999
104.244026	1.8881	2343
104.322878	1.3530	1679
104.435492	1.5078	1871
104.530152	1.5207	1887
104.626515	1.5497	1923
104.737248	1.5996	1985
104.832887	1.6270	2019
104.944554	3.2420	4023
105.023868	1.5336	1903
105.135945	1.7979	2231
105.245749	1.4562	1807
105.325039	1.4691	1823
105.420113	1.5013	1863
105.531511	1.5400	1911
105.627058	1.5916	1975
105.737975	1.7334	2151
105.834202	1.5916	1975
105.945262	1.4691	1823
106.024288	1.6625	2063
106.120797	1.8591	2307
106.232042	1.3949	1731
106.327536	1.4562	1807
106.439587	1.4755	1831
106.535792	1.6754	2079
106.632317	1.5013	1863
106.727237	1.4562	1807
106.838735	1.7399	2159
106.933317	1.8075	2243
107.044935	1.4465	1795
107.123652	1.5207	1887
107.219653	1.5497	1923
107.330716	1.5529	1927
107.426259	2.6360	3271
107.538348	1.5851	1967
107.650687	1.8688	2319
